,Google Trend
2016-08-17,38.016
2016-08-18,23.616
2016-08-19,33.096
2016-08-20,22.512
2016-08-21,24.18
2016-08-22,23.796
2016-08-23,35.036
2016-08-24,30.156
2016-08-25,31.832
2016-08-26,65.496
2016-08-27,29.376
2016-08-28,32.36
2016-08-29,35.056
2016-08-30,49.896
2016-08-31,54.62
2016-09-01,60.892
2016-09-02,42.948
2016-09-03,21.336
2016-09-04,11.14
2016-09-05,25.24
2016-09-06,26.84
2016-09-07,20.492
2016-09-08,26.8
2016-09-09,19.784
2016-09-10,0.0
2016-09-11,11.72
2016-09-12,23.108
2016-09-13,18.476
2016-09-14,74.668
2016-09-15,45.552
2016-09-16,34.456
2016-09-17,9.768
2016-09-18,14.944
2016-09-19,32.332
2016-09-20,19.84
2016-09-21,25.696
2016-09-22,25.484
2016-09-23,19.872
2016-09-24,12.976
2016-09-25,5.512
2016-09-26,22.048
2016-09-27,12.404
2016-09-28,16.588
2016-09-29,18.272
2016-09-30,27.032
2016-10-01,0.0
2016-10-02,19.864
2016-10-03,25.792
2016-10-04,21.764
2016-10-05,29.672
2016-10-06,21.016
2016-10-07,17.52
2016-10-08,18.912
2016-10-09,13.22
2016-10-10,25.16
2016-10-11,35.824
2016-10-12,31.34
2016-10-13,15.752
2016-10-14,9.768
2016-10-15,10.42
2016-10-16,20.524
